Y,W,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,tau_hat
63.31,0,70,78,2,4,1,-1.34,0.24,-1.026,-0.55,-0.308,1,0,0,0,1,3,5,2,1,3,4.20473130947382
48.1,0,35,66,4,3,2,-1.028,0.249,-1.783,0.198,-0.215,1,0,0,0,1,1,1,5,1,1,2.15109430263259
52.86,1,53,73,4,4,1,0.352,-0.762,0.681,1.872,0.786,0,1,1,0,0,4,1,3,5,3,3.57456267955656
66.48,1,68,95,2,1,2,-0.126,-0.299,0.303,-0.551,1.044,1,1,1,0,0,5,2,1,3,5,4.02274323238089
71.18,0,70,97,3,5,3,1.262,0.247,-0.271,-0.356,2.259,0,1,1,0,0,1,2,1,4,1,4.51872735462127
43.14,0,32,87,3,1,3,-0.082,-0.449,-0.375,0.568,0.321,1,0,0,0,1,2,4,3,5,4,1.02889601629355
49.13,0,34,94,5,3,2,0.137,-1.078,0.776,1.49,0.399,1,0,1,0,1,3,4,1,4,2,2.52728443135228
48.45,1,30,74,4,4,1,-0.141,-0.627,-0.407,-0.643,0.717,1,1,1,0,1,4,2,2,4,3,2.10365534404685
55.32,0,49,94,5,2,3,1.345,0.039,-1.319,1.435,0.128,0,0,0,0,1,3,5,2,3,1,3.7508668402664
56.15,1,54,82,4,3,3,0.456,1.175,-0.334,0.32,-1.336,1,0,0,0,1,1,4,3,3,3,3.38969918751689
56.72,1,50,78,4,2,1,-0.319,-2.297,-0.278,0.061,0.935,0,0,0,0,0,2,2,1,5,3,3.42096418017425
58.94,0,75,87,2,3,3,0.589,-0.748,1.129,0.925,-0.324,0,1,1,1,1,4,1,5,3,5,4.25225599450364
40.06,0,30,67,3,2,2,-1.05,-2.71,2.217,0.033,1.283,0,1,0,0,1,5,1,5,4,1,0.549965859345207
56.19,0,44,80,4,5,1,1.456,-0.116,0.049,-0.074,0.424,0,1,1,0,0,5,5,2,1,3,2.85079932637659
59.05,0,73,88,2,3,3,-0.628,-0.726,-0.303,1.265,1.163,0,0,1,0,0,4,4,5,5,3,4.26675890184212
50.36,0,75,84,4,2,3,-0.373,-0.331,-0.582,-0.783,1.986,0,1,0,0,1,4,3,5,4,5,4.08800069470202
48.32,1,46,83,3,2,3,-1.458,1.198,0.114,0.949,-0.162,1,1,1,0,0,5,5,2,5,4,2.21749458937111
48.68,0,73,55,2,2,3,-0.612,0.499,-1.21,-1.267,0.223,0,0,0,0,1,1,2,3,2,3,4.69144679167847
46.38,0,53,81,3,3,3,0.973,0.619,0.868,-1.936,0.786,0,1,1,1,1,1,4,2,3,2,3.17538490711759
55.75,1,57,68,4,5,2,-0.386,-2.164,2.088,-0.932,1.73,1,1,1,0,0,5,2,2,5,4,3.57821618880162
61.92,0,58,95,5,3,3,1.053,0.36,0.922,-0.994,-0.385,0,0,0,0,1,2,5,4,1,5,3.5614847428872
57.85,1,57,80,2,5,2,1.247,-0.787,0.864,-0.702,0.864,0,1,0,1,1,4,3,4,3,5,3.15924183382334
59.85,0,49,90,2,4,1,0.828,-2.378,0.582,-0.545,-0.206,0,0,0,0,1,4,5,2,2,1,2.59528685188977
56.78,1,30,99,5,3,2,-0.736,0.817,0.704,-0.933,-0.961,1,0,1,1,1,5,1,5,4,2,2.45088738362862
51.32,1,40,84,4,1,3,0.53,-0.069,-0.41,-0.173,0.161,0,1,0,1,0,3,2,1,5,1,3.07452793053757
61.86,1,62,93,2,4,2,-0.459,1.015,0.056,-0.061,0.661,0,0,1,0,0,5,5,5,3,4,3.65266896021164
59.99,1,53,96,4,2,3,-1.205,0.321,0.682,1.207,-0.428,1,1,0,0,1,3,5,2,2,1,3.72929888857566
46.77,1,44,83,4,5,2,-0.997,-0.019,0.734,0.716,-0.809,0,1,0,1,0,3,5,3,5,3,2.88275157743878
75.01,1,69,96,3,3,1,-0.28,-0.839,1.428,0.012,-0.14,0,0,0,0,1,2,4,4,5,5,4.44601932506459
46.9,0,48,85,2,3,3,-0.937,-0.354,-0.332,0.214,-0.49,1,0,1,0,1,2,5,1,1,1,2.21804488243292
61.56,1,66,81,2,2,1,1.032,0.707,0.253,0.917,-0.004,1,0,1,0,1,4,2,5,5,1,3.87081679685144
64.59,1,71,91,3,4,2,0.777,-0.131,-0.566,-1.924,0.696,0,1,0,0,1,5,5,2,5,4,4.36898465990749
53.74,0,36,74,5,5,1,0.499,0.626,-0.84,0.011,-0.394,1,0,1,0,1,5,2,1,4,1,2.18457013697316
54.68,0,70,78,4,5,2,-0.971,-1.434,0.84,-1.782,0.351,0,0,1,0,0,3,5,3,2,3,4.38949771620566
53.87,1,52,75,5,3,1,1.129,0.652,1.481,-0.37,0.186,0,0,0,0,1,3,3,2,2,3,3.63236377498069
65.66,1,72,94,3,3,2,-0.641,0.053,0.315,-0.406,-0.596,1,0,0,0,1,2,3,3,4,2,5.27413878517097
58.76,1,52,82,4,2,2,0.497,0.243,0.503,0.731,-2.438,0,1,0,1,1,2,5,3,4,4,3.90064118581711
56.49,0,62,82,1,4,2,0.308,-2.448,0.379,1.318,-0.145,0,1,1,0,0,2,2,2,3,3,3.47886512251086
68.57,1,28,93,4,3,1,-0.931,0.922,-2.063,-1.621,1.022,0,1,0,1,1,2,4,1,3,5,2.55524535189192
67.8,1,56,95,4,3,2,0.065,-0.715,-0.931,0.378,0.222,0,0,1,0,0,4,4,4,2,3,3.93244082373352
64.26,1,52,93,3,3,3,1.06,-0.135,0.448,-0.76,-0.003,0,1,1,0,0,4,1,5,4,2,2.92819632710952
55.3,0,61,83,5,5,2,1.738,-0.169,0.859,-0.135,-1.064,0,1,0,0,1,5,1,2,5,2,4.2128529502823
72.08,1,72,82,2,5,1,0.585,2.234,-0.396,0.006,0.489,1,1,0,0,0,3,1,5,3,5,4.73148597180556
51.36,0,32,82,4,4,2,-2.409,0.842,1.501,-0.091,2.579,0,0,0,1,1,2,3,2,1,4,2.80466942141251
65.74,1,73,99,4,3,3,-0.214,-0.671,-0.96,0.894,-0.164,0,1,1,0,1,1,2,3,3,5,4.60183325209755
43.7,1,33,67,3,5,2,-0.941,1.048,0.943,-1.153,0.306,0,0,1,0,1,5,3,5,2,3,1.35188307568829
61.9,0,52,94,5,4,2,-0.465,1.261,2.102,-1.593,-1.893,1,0,1,0,0,1,5,5,1,5,3.54397051880844
58.43,0,44,94,4,4,1,0.493,1.05,-1.013,-0.336,1.272,1,0,1,0,1,1,3,3,5,4,3.26430526754914
66.92,1,45,88,3,2,1,0.864,1.229,1.637,0.835,-1.033,1,1,0,0,0,5,1,2,5,5,2.35076842061395
53.93,0,39,88,4,3,3,-0.002,-0.486,0.543,-0.835,-0.038,1,0,0,1,1,2,3,3,3,4,2.75734100291529
55.25,0,61,69,4,5,1,1.497,-0.102,0.159,0.624,-0.287,0,0,1,0,1,5,3,5,5,2,3.88769735547525
58.23,0,58,71,4,3,3,0.013,-0.133,1.35,0.6,-0.839,1,1,0,1,1,1,5,5,2,4,3.24878548701647
55.1,0,37,80,5,4,1,0.69,-0.172,0.399,-0.157,2.36,0,1,0,0,0,1,3,2,4,3,2.84317461186156
49.93,0,38,68,4,4,2,1.757,0.856,-0.641,0.603,-0.846,0,0,1,0,1,4,5,2,3,3,2.3175414067674
48.65,1,33,89,4,2,2,1.813,-1.678,0.061,0.876,0.006,0,1,0,0,0,4,3,4,3,4,2.24290286926248
54.19,0,58,86,3,2,2,-1.515,0.287,1.161,-1.581,-0.509,0,1,0,1,1,5,2,3,3,3,3.45398767769369
54.69,0,31,90,3,1,1,0.185,1.633,0.967,-1.031,0.065,1,1,1,0,1,1,3,1,3,1,1.4058572151111
52.36,0,27,83,4,4,1,0.198,-0.364,-0.746,0.056,1.145,0,0,0,0,0,5,1,1,5,4,1.99333819442349
48.21,0,37,86,5,4,2,-0.703,0.868,-0.415,0.544,-0.477,0,0,1,1,0,4,3,5,4,1,3.05543120381869
54.16,1,44,74,5,2,2,1.517,-0.875,0.177,1.433,-1.277,1,1,0,0,0,4,2,4,2,5,2.58227700517065
55.56,0,54,94,3,3,3,-1.014,-1.331,1.001,-0.381,2.015,0,0,0,1,1,1,4,3,4,3,2.89515086241263
50.69,1,29,90,4,3,3,0.776,-0.402,1.2,-0.148,-0.017,0,0,0,0,1,5,5,4,1,2,2.52799223894914
49.94,0,37,73,4,3,3,-1.656,0.841,0.42,0.198,-1.079,0,0,1,0,1,2,1,1,4,1,2.57355101750489
55.26,1,31,86,4,3,2,-0.679,-0.331,-0.135,-0.148,-1.125,0,1,0,0,0,2,5,4,3,2,2.20051044331182
51.19,1,71,75,4,1,3,0.073,0.986,-1.358,0.525,-0.822,0,0,0,0,0,1,1,2,2,3,4.23102400584487
59.12,0,59,88,4,5,2,-1.52,-1.488,0.024,-0.571,1.531,0,1,0,0,1,1,2,4,5,5,4.00889492011703
46.15,0,33,88,4,4,2,0.679,1.774,0.028,-0.449,-2.607,0,0,0,0,1,1,5,4,2,1,2.01977564983192
48.76,0,49,81,5,3,1,0.306,0.282,0.184,1.168,-1.131,0,0,0,0,0,3,1,3,4,5,3.17586136607656
64.32,0,32,92,3,4,2,-1.102,-0.417,-0.271,0.571,-1.314,0,0,1,0,0,1,5,3,4,3,1.4233597598601
47.16,1,36,88,4,4,1,-0.627,-1.165,0.016,1.527,0.4,0,0,1,0,0,5,4,4,1,1,2.82576207031297
56.68,0,49,85,4,3,1,1.806,1.141,-1.322,-0.219,-0.35,0,1,1,0,0,2,4,2,2,3,3.26872804697891
57.81,1,38,91,3,4,2,0.576,-0.543,-0.327,0.123,0.548,1,1,1,0,1,5,4,3,2,3,1.94704730187812
47.68,0,50,55,3,3,2,0.058,0.176,-0.029,-1.169,-0.381,0,1,1,0,0,2,4,4,3,4,2.08302264591978
56.81,1,44,87,4,4,2,-0.39,0.597,-0.897,1.637,1.085,0,0,0,0,1,4,2,3,2,2,3.04680126104541
47.96,0,69,82,3,3,3,0.353,0.169,-0.573,1.355,-0.298,0,0,1,0,0,5,1,5,3,3,3.77107063145377
56.92,0,67,79,4,3,1,-0.161,0.118,-1.336,-0.28,-0.912,0,1,0,0,1,5,5,5,1,2,4.22645507518804
44.59,0,71,78,3,2,3,1.296,0.053,1.115,1.14,-1.381,0,1,0,1,1,1,2,5,3,1,4.27652845131115
57.84,0,55,95,2,4,1,-0.952,0.24,0.705,0.881,-1.692,0,0,0,0,0,5,3,1,3,4,3.2650287930507
58.12,0,36,78,4,2,1,-0.139,0.121,-1.255,-1.702,0.539,0,0,0,0,0,3,3,2,2,5,2.73717161993516
55.43,0,27,93,4,4,2,1.748,0.391,-0.238,0.343,0.228,0,1,1,0,1,5,4,1,3,4,2.34060868616568
41.92,1,34,61,3,2,1,1.682,-0.302,-0.755,1.188,0.289,0,1,0,1,0,2,4,1,3,3,0.832762377679154
57.25,0,25,72,4,2,1,-0.516,1.909,-0.489,-1.161,0.428,1,0,0,1,1,4,2,1,4,1,2.00213794359913
61,0,50,97,3,5,1,0.73,1.424,0.085,0.952,2.162,0,1,0,0,0,4,3,4,5,1,2.98009099140496
51.01,1,67,86,2,1,3,-1.809,0.569,-1.465,-1.479,-1.076,0,1,0,0,0,5,1,1,2,2,3.8887004514167
62.31,1,35,91,4,4,1,-0.626,1.198,-0.678,0.886,1.315,0,0,0,1,1,5,1,2,1,4,2.58343211595367
54.39,0,38,97,5,1,2,-1.679,-2.561,0.052,0.972,1.054,0,0,0,0,1,4,5,2,4,1,2.83515104622378
54.11,1,36,84,4,3,1,-0.503,0.217,-2.12,-0.936,-1.353,0,0,0,0,0,5,3,2,4,2,2.74317492028855
51.56,0,69,71,3,4,3,1.852,-0.21,-0.084,0.918,-1.046,1,0,1,1,1,5,1,2,5,2,3.87065817064429
50.04,0,47,83,5,2,3,-0.454,-0.351,0.92,-1.248,0.057,1,1,0,0,1,5,5,1,1,1,3.35552099930474
51.84,1,47,87,3,2,2,-0.41,-1.83,0.336,-0.013,1.197,0,1,0,1,0,2,5,4,1,4,2.43113191396055
62.59,0,71,88,4,4,3,-0.64,-0.745,0.898,-1.399,-0.286,0,0,0,1,0,1,3,1,2,4,4.43697116727639
60.15,0,36,90,4,3,2,0.041,3.183,1.623,0.701,-0.902,1,1,0,0,0,2,4,5,1,5,2.18294618362113
73.54,1,67,86,4,3,1,-0.644,-0.523,-0.89,-0.028,0.425,1,1,0,0,1,5,2,1,5,1,4.49933751615134
63.28,1,41,92,4,3,1,0.547,0.466,-2.139,-0.631,-2.131,0,1,1,0,1,5,5,5,5,1,3.43553334666675
62.19,1,59,95,5,5,3,0.49,0.829,-1.831,1.154,0.52,0,1,1,0,1,5,2,3,4,3,3.58470804924524
40.78,0,71,63,4,3,3,-1.038,0.656,0.538,-0.833,-1.029,1,1,0,0,0,2,5,3,2,2,3.90646843279047
68.16,1,53,98,4,3,2,-1.782,-0.326,0.717,-0.991,-1.066,0,1,0,0,1,4,5,5,4,2,3.85928303993392
49.57,1,40,84,4,1,3,-1.554,-0.637,0.716,0.247,0.83,0,0,1,0,0,3,2,4,1,2,2.94004272234545
57.51,1,46,83,4,3,1,-0.384,-0.307,0.553,-0.654,-1.139,0,1,0,0,0,1,4,3,3,1,3.36671104737719
60.77,1,60,83,4,2,1,0.116,1.16,-1.349,-0.713,0.248,0,1,0,0,1,3,3,3,5,5,4.00942844586285
52.55,1,45,74,4,2,1,-0.69,-2.367,2.516,1.13,0.185,0,0,0,1,1,4,4,2,4,1,3.00688843862809
54.85,0,72,98,5,4,2,-0.081,0.653,0.221,-0.752,0.068,0,0,0,0,0,3,1,5,2,4,4.94300086494449
61.08,1,54,84,2,3,3,-0.94,-1.61,-1.652,-0.947,1.407,0,1,1,1,0,3,2,1,5,3,2.67630842999833
66.58,1,46,90,4,4,2,1.1,-0.906,-1.495,-0.686,-1.171,1,1,1,0,1,1,3,3,3,3,2.92329569796398
55.07,0,61,86,3,3,2,-0.236,-0.071,-2.245,-1.001,0.393,0,0,0,0,0,1,2,4,2,3,3.31830518809993
51.38,1,36,68,3,3,1,-0.51,1.051,-1.041,-0.992,0.083,0,0,0,1,0,2,3,4,1,4,1.51281772552314
67.12,1,71,91,4,2,2,0.132,-1.802,0.34,-1.259,1.873,0,1,1,0,0,1,1,1,4,1,4.8407181358603
55.53,1,70,76,4,2,3,-0.664,0.583,-2.205,1.629,0.275,1,0,0,0,1,1,2,1,3,1,4.29273587352451
61.43,1,54,94,4,1,3,1.359,-0.481,1.282,-0.593,-1.082,1,1,0,0,0,4,4,2,1,3,3.18020728088117
52.45,1,41,64,5,4,1,-0.165,0.448,-0.241,0.188,-0.797,0,1,0,0,1,4,1,1,3,1,2.98120876254204
53.95,0,71,73,3,1,2,0.164,1.475,-0.735,-0.397,-1.344,1,0,0,0,1,4,3,1,3,4,4.26685476780956
69.14,1,63,96,4,4,1,-0.661,-0.046,0.826,0.056,-1.579,0,0,1,0,0,1,2,4,4,3,4.06064221456188
42.61,1,39,72,4,1,3,-0.476,-1.766,1.464,-0.2,0.411,0,0,0,0,0,4,1,5,5,5,2.46875578815968
63.61,1,74,72,3,3,1,0.575,0.334,-1.601,1.919,0.567,1,1,0,1,0,2,5,4,5,4,4.7857282653769
55.23,0,62,83,5,2,3,-0.641,1.288,-0.308,-2.966,-1.296,0,1,1,0,1,5,3,1,3,2,3.77507593734484
54.17,0,48,73,4,3,3,0.458,0.597,0.256,0.159,0.063,0,1,0,1,0,5,3,5,4,3,2.67517074797865
68.33,1,72,93,4,3,2,0.377,-1.699,-0.221,1.799,-0.053,0,1,0,0,1,5,4,4,4,2,4.84863843962431
61.84,1,74,89,3,5,2,-0.279,-0.718,1.083,-0.238,-1.127,0,1,1,0,1,4,4,1,1,4,5.26209567680775
62.56,1,59,80,3,3,1,0.232,-0.551,0.915,0.555,0.216,1,0,0,0,1,3,5,1,3,3,3.14058847931952
73.29,1,46,84,4,3,1,0.869,-0.432,0.587,-0.112,-0.16,1,0,1,1,1,1,5,1,1,5,2.96788732267006
57.84,0,54,89,2,4,3,0.004,0.857,-0.332,1.372,-1.353,1,0,1,1,0,1,1,3,3,2,3.07561356634373
49.44,0,35,76,4,3,2,0.443,-0.515,-2.031,0.426,-1.375,0,1,0,1,1,3,3,3,3,3,2.20954408206115
46.9,1,53,62,3,1,2,1.119,0.198,-0.552,0.152,-0.467,0,1,1,1,1,2,1,2,5,2,3.26093158356556
62.17,0,74,88,3,3,2,0.91,0.372,0.107,0.545,-0.075,0,1,0,0,0,4,4,1,5,1,5.12946532917133
60.17,1,65,86,4,2,3,1.115,-0.364,0.345,0.162,-0.028,0,1,0,0,1,1,1,2,3,3,3.76061331436507
68.84,0,66,84,4,3,2,0.744,1.477,0.584,0.803,0.779,1,0,0,0,1,2,5,4,2,2,4.27551552432492
54.39,1,29,78,4,4,1,-0.572,-0.451,0.85,-0.845,-0.797,0,1,0,1,0,1,2,3,2,2,2.18873102327623
42.01,0,30,88,3,4,2,-2.203,-0.991,0.718,-2.747,2.111,1,0,1,0,1,4,1,2,5,2,1.44597503040539
46.03,0,33,75,4,3,3,0.235,0.652,-0.958,0.706,0.983,1,1,0,1,1,5,5,3,1,2,2.04318548878263
56.22,1,26,92,4,3,2,-0.343,-0.505,-1.316,0.75,0.414,1,1,0,0,0,5,5,3,2,5,2.27473018748719
71.2,1,62,85,5,1,1,1.412,1.23,-0.198,-0.543,0.586,1,0,0,0,0,2,2,4,5,5,4.02304581222484
57.08,1,59,92,4,2,1,-0.534,1.29,0.138,0.772,-1.209,0,1,0,0,0,1,2,1,3,4,4.08101518885776
56.22,1,66,85,1,3,2,-0.133,-0.054,-1.515,1.77,0.984,0,0,1,1,1,2,3,2,3,1,3.99393525121694
51.81,1,28,82,4,3,2,0.486,-0.457,0.515,-1.08,-0.376,1,0,0,0,0,1,1,5,5,2,2.20540509691448
54.12,0,47,77,4,3,1,-0.512,0.027,-0.659,-2.033,-0.251,1,0,0,0,1,2,3,2,4,5,3.25235038066928
59.78,1,33,77,4,4,1,-0.53,0.156,-1.419,0.667,-0.967,0,1,0,1,1,5,4,5,1,3,1.95732857091684
60.51,0,46,77,4,1,1,0.998,-1.403,-1.171,0.63,0.38,1,1,0,0,0,2,2,1,4,2,2.97486712838581
48.57,0,40,61,4,3,2,0.464,-0.471,-1.29,1.642,-0.33,0,0,1,1,0,4,5,1,3,3,2.34455918676157
65.17,1,53,76,4,4,1,0.229,1.005,-1.623,0.254,-0.331,0,1,0,0,1,3,3,5,5,5,3.41245230991025
52.99,0,39,77,3,3,3,0.59,0.038,1.525,-1.012,0.774,1,0,0,1,0,2,1,3,5,3,2.09906328367854
46.2,0,48,84,5,3,1,-0.121,1.369,-0.692,-0.132,-0.993,1,1,0,0,1,4,5,4,5,4,2.98504417922097
53.26,1,30,78,4,3,1,0.661,-0.074,0.131,0.731,0.096,0,1,1,0,1,4,4,3,5,4,2.18967368287196
50.71,1,32,90,3,2,2,-0.154,-1.849,-0.438,-0.047,0.071,0,1,1,0,1,1,5,4,5,3,1.34575600483971
48.48,1,56,71,5,3,3,0.863,0.26,1.177,0.373,-0.658,0,1,0,0,0,5,2,5,5,4,3.03151648614929
65.2,0,71,92,3,4,2,1.05,-1.056,-0.711,1.402,1.36,0,1,1,0,1,2,4,1,1,2,4.38561587243759
40.63,0,28,83,4,2,2,1.126,-0.589,-0.854,0.168,1.178,0,1,0,0,1,2,3,3,3,2,2.3218608761813
58.73,1,73,89,2,1,2,-1.941,0.034,0.472,-1.036,-0.674,0,1,0,1,1,5,5,2,1,4,5.03406680288444
59.67,0,38,97,4,3,1,1.2,0.853,0.845,-1.311,-1.427,0,0,0,0,0,5,2,1,4,4,2.93370549515784
52.58,0,57,83,4,2,2,-0.062,-1.366,-0.177,-0.456,-0.268,1,0,0,1,0,5,4,4,3,3,3.62221681393729
67.31,1,42,96,5,4,2,-0.717,1.327,-1.692,0.304,-1.705,1,1,0,1,1,3,2,1,2,1,3.34982265947628
45.91,0,26,83,4,5,3,0.405,1.762,0.477,1.59,-0.417,0,0,0,1,1,3,5,3,2,3,1.62800971302485
48.55,0,47,78,3,4,3,0.817,-0.366,0.517,0.891,-0.698,0,0,0,0,1,3,4,3,2,1,2.24936999282247
58.01,0,51,84,3,2,1,0.844,0.213,1.837,-0.192,-0.712,0,0,1,0,0,2,2,4,4,4,2.45980835169868
49.31,1,38,84,3,4,3,1.776,1.837,-1.052,0.901,-0.772,0,1,1,0,0,2,2,5,4,3,1.83046423560252
51.41,1,53,70,4,4,1,-0.976,-1.02,-1.586,-0.633,-0.199,1,1,0,0,1,4,3,3,3,5,3.01130782261584
63.84,1,65,77,3,4,2,0.168,1.743,-0.237,-0.678,0.225,0,0,1,0,0,1,3,3,3,1,3.9288642609919
61.45,1,59,88,2,3,2,0.509,0.109,0.388,-0.876,-0.578,0,0,0,0,1,3,5,4,5,5,3.57994667891515
63.08,1,54,93,4,3,2,-0.566,-0.219,0.687,0.901,-0.516,0,1,0,0,0,3,5,3,1,3,3.5717714010441
49.19,1,26,68,4,1,1,0.481,0.595,-1.157,-0.165,0.36,0,1,1,1,1,3,4,3,2,4,1.51469117558363
48.57,0,33,77,2,5,3,-1.313,0.375,-0.999,0.886,0.6,0,1,0,0,1,2,2,4,5,3,1.20858486997069
59.86,1,75,68,2,3,2,-0.832,-0.382,-0.295,-1.019,0.877,1,1,0,1,0,5,2,1,4,2,4.9704163691674
56.8,1,43,84,4,3,2,0.28,-0.573,1.281,-0.323,-0.52,0,1,0,0,1,4,4,5,1,5,2.66573335270113
62.81,0,53,78,4,3,1,-1.249,-0.564,-0.938,0.272,-0.611,1,1,1,0,1,2,5,4,3,5,3.3630321285628
43.4,0,41,93,3,2,1,-1.286,-0.686,-0.678,-0.947,0.578,0,1,0,0,0,3,1,3,2,2,2.48725849718576
46.02,1,50,66,3,2,3,0.175,-0.602,-1.104,-0.501,0.555,1,0,1,1,0,5,1,5,1,5,1.79878312834277
63.09,0,72,90,3,1,3,0.238,0.71,-0.606,0.531,0.404,0,1,0,0,1,4,2,3,3,5,4.21963573359786
48.7,0,56,69,3,4,1,-2.064,1.092,0.599,-1.808,-0.338,0,0,1,0,1,2,5,3,4,4,2.88948021810557
43.83,0,32,80,3,2,1,-1.409,0.132,-0.229,-1.088,-1.188,1,0,0,0,1,4,1,5,3,2,1.27725078882082
62.54,1,47,93,4,3,2,-1.617,0.773,0.131,-0.811,0.12,0,1,0,0,1,5,3,3,3,1,3.58290195742689
60.03,0,61,88,3,3,2,0.269,1.06,2.06,-0.585,-0.32,1,0,1,0,1,1,4,4,2,4,3.28879950792838
52.49,1,31,86,4,5,3,1.009,0.655,-0.46,0.849,0.034,0,0,1,0,1,1,3,4,4,5,2.27261179363652
83.02,1,73,98,3,3,2,0.725,-1.348,0.653,-0.862,2.392,1,0,1,0,1,2,5,4,4,4,4.54981280910669
44.31,0,56,89,3,3,3,0.815,1.429,-0.047,-0.903,0.566,0,1,0,0,0,1,4,5,2,2,2.78851918693065
64.66,1,33,89,3,5,1,0.505,-2.394,0.544,0.751,0.758,1,1,0,0,1,4,5,4,3,2,1.62951986234705
59.86,1,26,95,3,4,2,-0.209,1.246,-0.148,0.467,1.023,0,0,0,0,1,5,1,1,4,1,1.69590162921955
44.73,0,40,87,4,4,3,0.38,0.359,-0.636,0.858,-0.285,1,1,0,0,0,5,3,3,1,1,2.99215423221292
49.47,0,33,92,4,4,3,1.718,0.145,-1.698,-0.798,0.108,0,0,0,0,1,2,4,2,5,2,2.55906271628181
59.3,1,31,94,5,3,1,-1.343,-0.852,-2.213,0.394,0.357,0,1,1,0,0,3,5,4,4,4,2.21830439283407
58.81,1,40,95,5,4,2,-0.442,-0.813,1.108,-1.754,0.61,0,1,1,1,1,5,3,1,1,1,3.25883720251113
60.77,1,36,93,3,4,1,0.105,1.268,0.445,1.269,-0.238,1,0,0,0,0,3,3,1,4,2,1.81763456551724
53.37,1,28,100,4,1,2,0.515,-0.761,-1.751,-0.215,-0.571,0,1,0,0,0,1,2,3,2,1,2.37833351397072
45.39,1,37,77,4,2,2,0.015,0.976,-0.798,-1.153,0.573,0,1,1,0,1,4,5,2,5,1,3.10956646678544
61.44,0,49,89,4,3,2,0.5,-0.739,-0.385,-0.288,-0.683,0,0,1,0,1,3,4,4,3,2,3.69776060163345
65.6,0,75,86,2,1,1,0.158,-0.23,1.781,-1.337,0.409,1,1,0,0,0,3,4,2,3,5,4.70745886523754
51.12,0,51,66,4,3,1,-1.604,-2.156,-1.043,1.395,0.885,0,1,0,0,0,1,2,1,2,4,2.67963809687065
56.29,0,59,67,3,1,2,0.55,1.77,0.34,0.455,-0.498,1,0,0,0,1,4,2,4,3,5,3.16062101768013
53.19,0,26,84,5,5,3,0.938,-0.07,-1.472,-0.368,-0.377,0,1,0,0,0,2,2,1,4,1,2.35101201340904
66.94,1,73,95,3,2,1,1.801,-0.445,0.866,0.464,-1.094,0,1,0,1,1,3,5,4,4,2,4.88518544333005
53.29,0,49,93,3,1,3,0.121,-1.488,0.98,1.123,0.608,0,0,1,0,0,4,3,5,3,3,2.26982310368614
65.97,1,63,92,3,4,2,0.436,1.072,0.327,-1.268,-0.14,1,0,0,1,0,3,4,4,2,5,3.51206747823098
47.96,0,54,77,4,4,3,-0.85,-0.565,0.679,0.93,-0.141,0,1,0,0,1,2,4,5,5,3,2.90369174240365
42.29,1,30,75,2,3,3,-1.3,-0.102,-0.679,-2.777,-0.063,0,1,1,0,0,3,4,4,1,3,0.789027519000702
43.67,1,33,56,5,3,1,0.168,0.601,0.419,-0.133,-0.654,0,1,0,0,1,5,3,4,2,5,1.89114861013534
60.65,1,38,88,3,4,1,-0.738,-0.269,-0.403,1.254,-1.437,0,0,0,0,1,1,4,1,5,1,2.22397404359479
59.02,1,51,96,4,3,1,-1.088,-1.11,0.495,-1.42,0.989,0,0,1,0,0,5,2,2,4,2,4.05467493396837
62.04,1,62,87,2,3,1,-1.095,0.064,-0.603,1.229,-0.999,0,1,0,0,1,2,4,1,2,1,3.6527482602644
64.49,1,35,94,3,4,1,1.312,-0.069,1.33,0.423,-0.443,1,0,0,0,1,1,3,4,4,1,1.83611302820334
56.83,0,59,79,4,4,1,0.64,1.11,-0.916,-0.245,-2.162,1,0,1,1,1,4,5,2,3,4,3.68556728899214
59.2,1,35,95,3,1,2,-0.071,0.478,1.736,1.791,0.217,1,1,0,0,1,3,4,4,1,5,1.79765829828676
61.92,0,53,79,2,3,1,0.911,1.431,0.411,1.454,-0.525,1,0,1,0,1,2,4,1,2,2,3.25434975969985
71.15,1,69,85,3,5,1,0.692,-1.482,-0.752,-0.14,0.979,0,0,1,0,1,4,5,3,5,2,4.44472390278946
56.89,1,37,82,3,4,1,0.241,0.01,0.671,0.217,0.714,0,0,1,1,0,4,1,3,5,2,2.2200939218168
62.93,1,54,93,4,1,3,0.303,-0.756,0.319,1.976,1.375,1,1,0,1,0,3,5,5,5,4,3.32490583293021
58.98,1,30,93,4,3,2,0.243,0.733,-0.013,-0.774,0.061,0,0,0,0,1,4,4,4,3,1,2.45443422553935
54.88,1,58,76,4,1,3,-0.882,-0.083,-0.981,-0.151,-0.425,0,1,0,0,1,2,2,3,5,5,3.04825710769504
56.33,0,62,76,2,1,1,0.485,-0.921,-0.507,0.064,-0.812,0,0,1,0,0,4,5,5,1,3,3.42557816459567
56.35,0,32,80,3,2,2,-0.275,0.874,1.359,1.262,0.237,1,1,1,1,1,1,3,3,5,1,1.49561840381542
57.95,0,68,79,3,5,1,-0.197,-0.497,-1.466,0.081,-0.644,0,0,0,0,1,2,4,5,2,3,4.2582256344549
61.37,1,30,89,4,4,2,1.773,0.192,-0.345,0.875,0.467,0,1,1,0,1,1,4,5,1,5,2.3541778677051
